554948最年輕的男    2 999999902    171129194540195623000105509218 2 30000036010202021                                                                                                                                                                    00029703030398040302010506020396020300029803049707990802660402           659999999999999999999999999999999901999999                                        0104
554969唯一合格女   08 999999902    171204191148192324000105202054 2 10000140010100011                                                                                                                                                                    11019797030302970201960506020302020404020204049696990802360402           649999999999999999999999999999990499999999                                        0201
554987最年輕的男    2 999999902    171129194720195942000105202055 2 20000091010502051                                                                                                                                                                    11020103020202040202010406019896020105039604040496990802550403           639999999999999999999999999999119999999999                                        0101
564003唯一合格女   07 999999903    171129194747195754000103203025 2 10000381010201011                                                                                                                                                                    00029804030303020202030602020401010800030104010202029901680402           649999999999999999999999999999991299999999                                        0201
564005唯一合格女    2 999999903    171129194754200414000100107    2 10000100010100011                                                                                                                                                                    00020103020202030302020505020203030406040104040419990801390401           639999999999999999999999999999129999999999                                        0201
564016唯一合格女   07 999999903    171204191256192656000105202044 2 30000004010201011                                                                                                                                                                    00020102020303030102020601010104011010029704010397990302640502           649999999999999999999999999999990499999999                                        0201
564067最年輕的女   03 999999903    171129195039195906000103303053 2 30000019010401041                                                                                                                                                                    00029802039898950302980206030302030502039803020207990301630401           689999999999999999999999999999999999999901                                        0201
564101唯一合格男  042 999999903    171203195046200920000100107    2 10000100010101011                                                                                                                                                                    00019701030303040201029597010297979595019703040407990898300402           021099999999999999999999999999999999999999                                        0102
564112唯一合格女  042 999999903    171129195235200047000104405206 2 10000152010201011                                                                                                                                                                    11020102010202040102030706020303020303030403010201029902610403           669999999999999999999999999999999999079999                                        0201
564124最年長的女   04 999999903    171129220135221105000100067    2 10000240010503012                                                                                                                                                                    05020101020202040202020205010101010505049804010107999601490302           079999991699999999999999999999999999999999                                        0201
564127最年輕的女   07 999999903    171129195312200347000105601012 2 30000004010402041                                                                                                                                                                    13020196030302030302020306020202020303040302030307990802610402           649999999999999999999999999999991299999999                                        0201
564130唯一合格女  042 999999903    171205195354200330000100108    2 20000032010201011                                                                                                                                                                    01029898039898979898989805989898989898980198980307990802720602           669999999999999999999999999999999999089999                                        0201
564131最年輕的男  042 999999903    17112919532220032700087503234  2 10003276010302032                                                                                                                                                                    00020103030302980402980506980498020707049603950207990801810603           669999999999999999999999999999999999179999                                        0101
564156最年輕的女   06 999999903    171204215635221034000106202042 2 30000008010603061                                                                                                                                                                    02020104030302950102040506040401040306010603030117991901740702           169999999999999999999901999999999999999999                                        0201
564186唯一合格男   07 999999903    171129214607215348000105202027 2 10000112010201012                                                                                                                                                                    11020104030302030301010404030301011002040104040307990801420302           649999999999999999999999999999991299999999                                        0101
564193唯一合格女    2 999999903    171203195044200116000100049    2 10000650010201011                                                                                                                                                                    00020103030302030302010505020401020305030104030301029902590602           659999999999999999999999999999999901999999                                        0201
564221唯一合格男   07 999999903    171129195738201147000105202054 2 10000140010101011                                                                                                                                                                    12020102029802029802040901969604040010010598040407990802680402           649999999999999999999999999999990599999999                                        0101
564231唯一合格男    2 999999903    171202211347212320000100044    2 10001012010201012                                                                                                                                                                    12020203030303020302020503030202030305020698010406990801450402           639999999999999999999999999999059999999999                                        0101
564268最年輕的女   07 999999903    171129195930200938000103158017 1 10001056010402041                                                                                                                                                                    00020103030303030102020505030403030805010104030302029901600602           649999999999999999999999999999991299999999                                        0201
564276最年輕的男   03 999999903    171205205542210449000106252019 2 30000008010302032                                                                                                                                                                    12020104030303040201030404040401010802030503010121019901790602           020199999999999999999999999999999999999999                                        0101
564277唯一合格男    2 999999903    171129212859214258000106202042 2 30000008010301012                                                                                                                                                                    00020103030203030402030605010302020303030302029797992101840403           959999999999999999999999999999999999999999                                        0101
564280最年輕的女   08 999999903    171129200000200954000105509218 2 30000036010702071                                                                                                                                                                    00029702030303040402030505030302020405041104970397990401770601           139999999999999913999999999999999999999999                                        0201
564281唯一合格女   06 999999903    171129200005202213000100101    1 30000116010100011                                                                                                                                                                    01020103030303020302041005010404040005019801960401019903260103           679999999999999999999999999999999999990199                                        0201
564283唯一合格女   03 999999903    171129200011201618000100049    2 10000650010201011                                                                                                                                                                    00029702020302970202029805970302021000020198039897990801400202           689999999999999999999999999999999999999908                                        0201
564284最年輕的女   03 999999903    171129200011201250000103303053 2 30000019010502051                                                                                                                                                                    12020102030303030202030505020302020302029703040307990802690503           689999999999999999999999999999999999999902                                        0201
564299唯一合格女  042 999999903    171129200041201208000105202055 2 20000091010302011                                                                                                                                                                    00010103030302030302020305010396980003040498040401029902450502           669999999999999999999999999999999999179999                                        0201
564302唯一合格女   04 999999903    171129200048201630000106202034 1 30000008010302011                                                                                                                                                                    12020101030302040202010306010102020005029802010307990302470503           079999990199999999999999999999999999999999                                        0201
564320唯一合格女   07 999999903    171129211613212709000104405206 2 10000152010201011                                                                                                                                                                    00010103030302030202030506020202020507039504030201029901750602           649999999999999999999999999999990299999999                                        0201
564325唯一合格女   03 999999903    171204214953220257000100109    2 30000036010201011                                                                                                                                                                    00029704030203020202030805010401010508040102030202029901670402           689999999999999999999999999999999999999901                                        0201
564368最年輕的女    2 999999903    171129200513201950000106301086 1 30000012010402041                                                                                                                                                                    11010101020202040402010003010104020010040102040407990802700501           659999999999999999999999999999999995999999                                        0201
564371唯一合格女   08 999999903    171202184634185601000100087    2 10000292010201011                                                                                                                                                                    00020102030303040202020805950202020007010402039507990802670502           649999999999999999999999999999999599999999                                        0201
564386最年輕的女   06 999999903    171129200623201807000105601012 2 30000004010301031                                                                                                                                                                    00020103030302030202030505020302030205040103020302029901590402           679999999999999999999999999999999999993499                                        0201
564412唯一合格女   05 999999903    171129200742202338000100107    2 10000100010100011                                                                                                                                                                    00029701030303039702031006020303031010040104040307990802400202           109999999999990599999999999999999999999999                                        0202
564428最年輕的女    2 999999903    171202184611190315000104506004 2 20000040010402041                                                                                                                                                                    00020203030302030102040605020302030503019804030216991801820602           659999999999999999999999999999999906999999                                        0201
564446唯一合格男   05 999999903    171129200909203235000103203025 2 10000381010201012                                                                                                                                                                    00029602030303980202030604020297970000020696030301029901570401           109999999999991399999999999999999999999999                                        0101
564456唯一合格女   05 999999903    171129200929201849000100080    1 10000315010403011                                                                                                                                                                    01020103030303030302020506020202020500020104030307990801520402           099999999999019999999999999999999999999999                                        0201
564476唯一合格女   07 999999903    171129201034202327000104405206 2 10000152010201011                                                                                                                                                                    12010103030302030202020506020202020300020302980307990802650602           059999049999999999999999999999999999999999                                        0201
564514唯一合格男    2 999999903    171129201159202104000104502020 2 10000172010301011                                                                                                                                                                    12020102030302010402030505020302030505030401020302029902690602           659999999999999999999999999999999901999999                                        0101
564529唯一合格男   03 999999903    171129201249202414000104254012 1 20000116010201011                                                                                                                                                                    12020101030303040402010603010104040007039702040301029902430601           059999049999999999999999999999999999999999                                        0101
564538唯一合格男   03 999999903    17120319564320075500087503234  2 10003276010101011                                                                                                                                                                    11010102010303030402020596020402030008040402030207990802410602           049909999999999999999999999999999999999999                                        0101
564584唯一合格女   08 999999903    171204201725202831000106202034 1 30000008010100011                                                                                                                                                                    00010102030302040202020006020302020005039802030307990802680602           139999999999999901999999999999999999999999                                        0201
564591唯一合格男   07 999999903    171129201537203012000106206053 2 30000024010201011                                                                                                                                                                    00020103030202030302960503010402020000040402020304029902640502           649999999999999999999999999999991199999999                                        0101
564601唯一合格男    2 999999903    171129201613202630000100044    2 10001012010201011                                                                                                                                                                    12020103030303030201041006010101010005020604010402029902430402           639999999999999999999999999999069999999999                                        0101
564617最年輕的女    2 999999903    171129202120203511000106252019 2 30000008010301032                                                                                                                                                                    00020204020202010298040503020402020505049898030306990801480402           639999999999999999999999999999039999999999                                        0201
564637最年輕的男  042 999999903    171129201750202923000106206003 1 30000012010302031                                                                                                                                                                    00020203030302030402020305020302030203039704030307990302660402           669999999999999999999999999999999999189999                                        0101
564647最年長的男   03 999999903    171204201657202631000100080    1 10000315010705012                                                                                                                                                                    11010101020202040402010406020203950005049502040401029903570501           049906999999999999999999999999999999999999                                        0101
564655唯一合格女   03 999999903    171129201846203810000103158017 1 10001056010100011                                                                                                                                                                    11020101020202040402960303010103040510020101040403019902530703           649999999999999999999999999999990699999999                                        0201
564656唯一合格男   07 999999903    171205191130192006000105202009 2 10000152010201011                                                                                                                                                                    11010101020202040402020403010202040004030402030404029902460701           649999999999999999999999999999990399999999                                        0101
564658最年輕的男   06 999999903    171129201855203342000106202042 2 30000008010402041                                                                                                                                                                    00020101020202020102040406030403030603021204010102029901570402           679999999999999999999999999999999999990499                                        0101
564667唯一合格男   03 999999903    171204203337204940000105202044 2 30000004010201011                                                                                                                                                                    00029703039896980302980505959502030305029895020397999701710602           669999999999999999999999999999999999059999                                        0101
564674最年輕的男   04 999999903    171129202002203029000106301086 1 30000012010202021                                                                                                                                                                    02020203030303020102040606040403010010010603010202019901520402           079999991299999999999999999999999999999999                                        0101
564684唯一合格女   07 999999903    17112920202020294300087503234  2 10003276010201012                                                                                                                                                                    00029702039801020298039806950303020300030104030306990301470302           649999999999999999999999999999991099999999                                        0201
564695唯一合格女   06 999999903    171129202056202825000105202027 2 10000112010201012                                                                                                                                                                    11020102030302040402020203010204030005041402989801029902610602           679999999999999999999999999999999999993199                                        0201
564711唯一合格女    2 999999903    171202214520215803000106151508 2 30000016010201012                                                                                                                                                                    13020204030302029802960604020401010507020104040207999601610502           659999999999999999999999999999999909999999                                        0201
564731最年輕的男    2 999999903    171202205348210359000100112    2 30000008010302032                                                                                                                                                                    02020102030303030102030705020203020805010103030407990801820698           659999999999999999999999999999999901999999                                        0101
564736唯一合格女   03 999999903    171129202233203206000100080    1 10000315010201012                                                                                                                                                                    03010103030302030302020405020302020303030102030307990301640601           689999999999999999999999999999999999999902                                        0201
564742最年長的男    2 999999903    171129202247203809000103303053 2 30000019010402012                                                                                                                                                                    00020104030302010201030505040402010498030604040396992401390402           659999999999999999999999999999999901999999                                        0101
564769最年輕的男    2 999999903    171202184345185301000100096    2 10000176010302031                                                                                                                                                                    00010103030303030301020404030401020604030203020202029901810702           659999999999999999999999999999999902999999                                        0101
564777最年輕的女  042 999999903    171129202411203440000100067    2 10000240010301032                                                                                                                                                                    10980101020202040402020105010403020010010401010407990802670601           669999999999999999999999999999999999059999                                        0201
564850唯一合格男    2 999999903    171129202705203822000100044    2 10001012010201011                                                                                                                                                                    12020204020302020202020604040402040501020504020121019901690602           659999999999999999999999999999999903999999                                        0101
564854唯一合格男   07 999999903    171202211239213302000105202049 1 30000004010201011                                                                                                                                                                    00010104020302020402040405030202020009030101020207990401710602           649999999999999999999999999999991199999999                                        0101
564870唯一合格男   03 999999903    171129202804205027000100049    2 10000650010201011                                                                                                                                                                    00010102020202030402019605019601049696039696040401029901400202           689999999999999999999999999999999999999903                                        0101
564871唯一合格男   03 999999903    171202184302185207000106301086 1 30000012010301011                                                                                                                                                                    04020103020302030202020403010202040308040402020301029902660601           309999999999999999999999999999999999999999                                        0101
564896唯一合格女   05 999999903    171205190851192009000106208077 2 30000012010201012                                                                                                                                                                    00020103020203030201030405030402020704020104020407990801800602           099999999999039999999999999999999999999999                                        0201
564905最年長的男   03 999999903    171129203017204008000105202054 2 10000140010202012                                                                                                                                                                    13020101030202040402010305010202040008030502040307990302520602           189999999999999999999999990399999999999999                                        0101
564909唯一合格男    2 999999903    171129203029204531000106206003 1 30000012010201011                                                                                                                                                                    04010102020202030102010606029802020008019801039707999701780603           639999999999999999999999999999119999999999                                        0101
564950唯一合格男   06 999999903    171129203158204113000104502020 2 10000172010601011                                                                                                                                                                    12020104030302020302030505040401030605020103040107990401500402           679999999999999999999999999999999999992099                                        0101
564968最年輕的男   03 999999903    171204202053203122000105202054 2 10000140010302031                                                                                                                                                                    00020104030202030302030704020302020305030403020121019901760602           159999999999999999990599999999999999999999                                        0101
564980唯一合格男    2 999999903    171129203332204433000100109    2 30000036010201011                                                                                                                                                                    00020102030302970302030306020202020005040103970307990802580703           659999999999999999999999999999999903999999                                        0101
564986唯一合格女    2 999999903    17112920334820411800087503234  2 10003276010100011                                                                                                                                                                    02020101030202030402010505010101040007040402040307990802690602           659999999999999999999999999999999903999999                                        0201
564991最年輕的男   06 999999903    171129203356204159000105202027 2 10000112010303031                                                                                                                                                                    00020203030202020302030704030401010506039803030221029901820602           679999999999999999999999999999999999993299                                        0101
564994唯一合格男   05 999999903    171129203403204932000100047    2 10000170010201011                                                                                                                                                                    00010197030202040302020303019696980307039696040401029902480602           099999999999029999999999999999999999999999                                        0101
574011唯一合格男    2 999999904    171129211809212916000105601012 2 30000004010101011                                                                                                                                                                    00020103020202040202029805020202020505989803030206999702860401           659999999999999999999999999999999903999999                                        0101
574018唯一合格女    2 999999904    171129203525204608000100080    1 10000315010201011                                                                                                                                                                    02020203030302010102040504040401011000010204010102029901430401           659999999999999999999999999999999901999999                                        0201
574021唯一合格女   05 999999904    171129203552204521000105202044 2 30000004010201011                                                                                                                                                                    02020204030203010102040304040401010605019604040102029901460601           109999999999990599999999999999999999999999                                        0201
574038唯一合格女    8 999999904    171204202120203006000103203003 2 10000164010302011                                                                                                                                                                    01019703030202020102040404030301010505039804030102019901440502           659999999999999999999999999999999918999999                                        0201
574041最年輕的女   06 999999904    171203202604204830000104405206 2 10000152010402041                                                                                                                                                                    12029801030296980398030306040401010303031503979707990801490402           679999999999999999999999999999999999993399                                        0201
574043唯一合格女    2 999999904    171129203729205104000100107    2 10000100010100011                                                                                                                                                                    00020102030202040202010205010202020602030103040401029902510402           639999999999999999999999999999129999999999                                        0201
574048唯一合格女    2 999999904    171204214150215048000106206003 1 30000012010201011                                                                                                                                                                    02020103030302040402020305010302970505049803039801029901580702           639999999999999999999999999999129999999999                                        0201
574051唯一合格女    2 999999904    171129203753204614000106301086 1 30000012010201011                                                                                                                                                                    00020103030303030202020403010103030208020102030307990802610602           639999999999999999999999999999089999999999                                        0201
574071唯一合格女  042 999999904    171129203844205413000105601012 2 30000004010403011                                                                                                                                                                    03010102030302040402020305019603030008020102030407990302570702           669999999999999999999999999999999999099999                                        0201
574073最年長的男  042 999999904    171129203847205245000106202034 1 30000008010303012                                                                                                                                                                    02020104030202040402030003010103040010030103030401019903320402           669999999999999999999999999999999999089999                                        0101
574085唯一合格男   04 999999904    171129203916205600000105202009 2 10000152010201012                                                                                                                                                                    00029701030302030202010597030404040000010101040396990803560401           079999991099999999999999999999999999999999                                        0101
574114唯一合格女    2 999999904    171129204046205049000100096    2 10000176010201011                                                                                                                                                                    00020102030302030202010506020204030505030103030304019902480102           659999999999999999999999999999999903999999                                        0201
574115唯一合格女  042 999999904    171129204049205757000106252019 2 30000008010201011                                                                                                                                                                    00020104030303030202020505030303030607040104020198990801700402           669999999999999999999999999999999999059999                                        0201
574144唯一合格男   03 999999904    171204202232204930000100109    2 30000036010101011                                                                                                                                                                    00029703030303979698030502960301010505960104020202019901320302           020599999999999999999999999999999999999999                                        0102
574155最年輕的女    8 999999904    171129214534215622000106202042 2 30000008010402041                                                                                                                                                                    01020103030302020202030603010302030203029602020221019901860402           659999999999999999999999999999999905999999                                        0201
574167最年長的男    2 999999904    171129204335205820000103203025 2 10000381010303012                                                                                                                                                                    00020197030302030302020205010202960000020198030396990802390602           639999999999999999999999999999019999999999                                        0101
574184唯一合格女   03 999999904    171204202220203125000104202038 2 30000020010302011                                                                                                                                                                    03020102030302030402020406010101010504030103040401029902560602           049902999999999999999999999999999999999999                                        0201
574189唯一合格女    2 999999904    171129204440205703000103303053 2 30000019010302011                                                                                                                                                                    00019803030302030202980504020403030610039804020496990801500298           659999999999999999999999999999999907999999                                        0201
574200最年輕的女   05 999999904    171129204522205424000104502020 2 10000172010301031                                                                                                                                                                    00020103030302020302020505020402020505030103020302029901780398           109999999999990599999999999999999999999999                                        0201
574253最年輕的女    2 999999904    171129213450214354000100044    2 10001012010602061                                                                                                                                                                    00020103030202020202030302020402030507040104040302029902820602           659999999999999999999999999999999904999999                                        0201
574264最年輕的女    2 999999904    171129204829210452000100101    1 30000116010301031                                                                                                                                                                    00029604030303010102041004040401010600010204010102029901520502           659999999999999999999999999999999910999999                                        0201
574282唯一合格女   06 999999904    171203202727203655000100047    2 10000170010201011                                                                                                                                                                    00969603030302030302040406960396960604020102030307990802600702           169999999999999999999902999999999999999999                                        0201
574309最年輕的女    2 999999904    171202183947184919000106252012 2 30000028010402041                                                                                                                                                                    00010203020298030301040504030495030803959504959595999501710502           659999999999999999999999999999999919999999                                        0201
574310最年輕的女   03 999999904    171129214650215710000103158017 1 10001056010704071                                                                                                                                                                    01020203030303040202030404020402030402010402030221019901810602           689999999999999999999999999999999999999905                                        0201
574312唯一合格女   03 999999904    171129205017210232000100044    2 10001012010201011                                                                                                                                                                    00020204030302030102030505020201010302020103030397990801660704           689999999999999999999999999999999999999907                                        0201
574315唯一合格女    2 999999904    171129205022205825000105202027 2 10000112010201011                                                                                                                                                                    11010104030202040302020503010104020010040103030401029902570603           639999999999999999999999999999039999999999                                        0201
574317唯一合格女   07 999999904    171129205026205953000106206003 1 30000012010201011                                                                                                                                                                    02020101010302030402020706010202020307030402040407999703550603           639999999999999999999999999999089999999999                                        0201
574331唯一合格女  042 999999904    171129212604213703000106206053 2 30000024010201012                                                                                                                                                                    00020103030202040302020605010201010303030102030307990801660602           669999999999999999999999999999999999089999                                        0201
574340唯一合格男   05 999999904    171202183941184657000100080    1 10000315010301012                                                                                                                                                                    00029503030202030302020505959895950406040101950307990802820602           109999999999990499999999999999999999999999                                        0101
574354唯一合格男   03 999999904    171129205205210225000100049    2 10000650010101011                                                                                                                                                                    00020102030202030302020406030302020706020203020207990802770402           659999999999999999999999999999999901999999                                        0101
574403唯一合格男   03 999999904    171202183916185635000104203045 2 30000024010201012                                                                                                                                                                    00010101030202040402020006010102020000040103040496990803380202           059999049999999999999999999999999999999999                                        0101
574424唯一合格女  042 999999904    171204202519203747000100108    2 20000032010201011                                                                                                                                                                    13020197020202040402010306010202020007019801040401029902580403           669999999999999999999999999999999999189999                                        0201
574439唯一合格女   08 999999904    171129205437211535000105601012 2 30000004010100011                                                                                                                                                                    00029603030303039696969805979797970505010198989707990801950401           139999999999999995999999999999999999999999                                        0201
574440最年輕的女   03 999999904    171204185557185733000105405085 2 30000020010502051                                                                                                                                                                    04020102010202040402020305020303030006039796020396999802740601           049902999999999999999999999999999999999999                                        0201
574448唯一合格女   03 999999904    171129205448210821000106301086 1 30000012010201011                                                                                                                                                                    13029803030303980302030505020303030005029895970307990801480502           689999999999999999999999999999999999999910                                        0201
574454最年輕的女    2 999999904    171129205457210427000100109    2 30000036010402041                                                                                                                                                                    02029796020302970102020505020302960505020103039707990802700502           659999999999999999999999999999999901999999                                        0201
574498唯一合格女   07 999999904    171129205625210645000105202044 2 30000004010201011                                                                                                                                                                    00020203030302030202020304030301010602029802030202029901640601           649999999999999999999999999999991799999999                                        0201
