116275唯一合格女    2 999999901    151027190024191654000102504014 2 20000122010302011                                                                                                                                                                    000296030303030404040306010196029805000203020396040404010403040207990802490302179999999999999999999999059999999999999999010201
116293唯一合格女    2 999999901    151027190213191747000102401064 2 10000106010201011                                                                                                                                                                    120298030203020805050205020396039605030298020303050396019803049701019902270602639999999999999999999999999999089999999999960201
116300唯一合格女   08 999999901    151027191916192332000104405051 2 30000020010302011                                                                                                                                                                    130201030303020707059805010398020108040204020203080496010304039602029901530401139999999999999906999999999999999999999999010201
116312唯一合格女   03 999999901    151103213834215331000102702003 2 10000008010302012                                                                                                                                                                    000201030303020505059605020398020106020298020303060303010303980207999601540302020699999999999999999999999999999999999999010201
116324最年輕的男   05 999999901    151103190321191752000103303040 1 30000004010202021                                                                                                                                                                    000102030203030703079404030401030106030204020104040303049602010407990801830602209999999999999999999999999901999999999999020101
116329唯一合格男   07 999999901    151027215240220419000200362    2 20000040010301012                                                                                                                                                                    120201040303030703070104950401010200070204020304050403050496020307990801610502649999999999999999999999999999991399999999010101
116349最年長的女   07 999999901    151102212526213934000102703014 1 30000020010402012                                                                                                                                                                    120201020301030504069605010398029803980298020297039898989898039898990802420403649999999999999999999999999999990399999999010201
116369最年輕的女   03 999999901    151027190702192346000103601075 1 10000016010603061                                                                                                                                                                    000202040303030500070104030401010200050103020103080198010398010402019901710502689999999999999999999999999999999999999907020201
116374唯一合格女   07 999999901    151102184033185033000102504014 2 20000122010100011                                                                                                                                                                    110201020303020608080203010202030108000203020404050404040202040101019902510402649999999999999999999999999999990399999999020201
116388唯一合格男   04 999999901    151103193032193949000101401063 1 30000156010301012                                                                                                                                                                    000202040202030900080104040401010200080101020103050103010204010402019901380602079999991099999999999999999999999999999999010101
116414唯一合格男   03 999999901    151027211928213514000102702003 2 10000008010201012                                                                                                                                                                    000201030303030504079306020301020106030204020302080302010203040297999702780601689999999999999999999999999999999999999902020101
116419唯一合格女   04 999999901    151102183953185030000103158017 1 30000397010504011                                                                                                                                                                    000201040303030504070106020401020104050103010202050302010403030306990801500202079999990499999999999999999999999999999999010201
116424唯一合格女   03 999999901    151102183936185355000100044    2 30000258010201011                                                                                                                                                                    120202040303020603060104010401010105020202020104050302010303040402029901610502020299999999999999999999999999999999999999010201
