110918唯一合格男  999 999999902    131106215252220518000102462014 2 30000012010501011                                                                                                                                                                    0002030303030205050803050203030301050001020297030306029802960303079908016906026699999999999999999999999999999999999999990101
110938最年輕的女  999 999999902    131106215542220923000101202014 1 30000004010402041                                                                                                                                                                    0102030303030103030002050102019601040302040203960205040104010403010299024606021399999999999999999999999999999999999999990201
110941唯一合格女  999 999999902    131106221532221642000101601002 1 30000016010100011                                                                                                                                                                    0002030302030205050402040303020202030502040203030404029603980403079908025606026499999999999999999999999999999999999999990201
110944最年輕的女  999 999999902    13110621561522054600087503234  2 10001776010200021                                                                                                                                                                    1202030201040298980802060203010301060002030298030405010104020404079904016906026599999999999999999999999999999999999999990201
110945唯一合格女  999 999999902    131111192406193740000200238    2 10000778010302011                                                                                                                                                                    0102030302039705030501050204010101050501030202010105031103980203020299014406020799999999999999999999999999999999999999990201
110965最年輕的男  999 999999902    131106215846221140000200320    1 10000000010402041                                                                                                                                                                    1102030303030107060802050203030201100002040202020306011502030103010299027006026699999999999999999999999999999999999999990101
110974唯一合格男  999 999999902    131109195853201125000200321    2 30000012010101011                                                                                                                                                                    1102030303040207050804040204010296050502040201030205049595030401020199015005026499999999999999999999999999999999999999990101
110982唯一合格女  999 999999902    131107195357200742000200320    1 10000000010403011                                                                                                                                                                    0002010103030205050504050202020201050302030203030205020504030404020299015506026799999999999999999999999999999999999999990201
110986唯一合格女  999 999999902    131107180403182145000101252015 1 10000186010100011                                                                                                                                                                    0001029898039803980303059803010397989802980203989898049804980398079908013002020899999999999999999999999999999999999999990201
111000唯一合格男  999 999999902    131107212833214836000200320    1 10000000010201012                                                                                                                                                                    1101020104040105050597050197019798050598040297040407040402980404010299975005036499999999999999999999999999999999999999990101
116020最年輕的女  999 999999901    131106182922184040000200281    1 10000106010401041                                                                                                                                                                    0202030398039706040503040304020201060501020298030305020498040198979908027906020399999999999999999999999999999999999999990201
116024唯一合格男  999 999999901    131106210106211345000102252028 2 20000040010201011                                                                                                                                                                    1302020203030205070604050104019601050501020103030305030604960403079908024904026499999999999999999999999999999999999999990101
116027最年輕的男  999 999999901    13110620122120223900098403039  1 10000042010503051                                                                                                                                                                    0002020201040205030404020404020102000801040201010103040204040101079908015904011899999999999999999999999999999999999999990101
116042最年輕的女  999 999999901    131109202011203206000102252014 2 20000053010201011                                                                                                                                                                    0102010102030106040702050103020301060402020202030204030403030202969904017506026599999999999999999999999999999999999999990201
116047最年輕的女  999 999999901    131106183116184459000102462014 2 30000012010301031                                                                                                                                                                    1301030303030102020404040304010101070102020201010105040603010102079907015806031399999999999999999999999999999999999999990201
116073唯一合格男  999 999999901    131111182135182612000100034    2 10001058010201011                                                                                                                                                                    1202020301030204060404020304020201050501040203030306020197970201069908015404020999999999999999999999999999999999999999990104
116086唯一合格男  999 999999901    131106183329184626000102252028 2 20000040010201011                                                                                                                                                                    1302030303020105060601050104030401080102010104040408040102020404010199014006026499999999999999999999999999999999999999990101
116087唯一合格男  999 999999901    131106183332184701000101202012 2 30000012010201012                                                                                                                                                                    1302010304020106030802060104010297000102040203030305020502040404079903015207026399999999999999999999999999999999999999990101
116092唯一合格男  999 999999901    131111191247192040000102256029 1 30000016010301011                                                                                                                                                                    1301020201040207010702040404010102020301010201030107030603020101020199014707026399999999999999999999999999999999999999990101
116100唯一合格男  999 999999901    131111191256192240000100034    2 10001058010101011                                                                                                                                                                    1202030302040205030604040404030101050502010202040107030504040101020299015804026499999999999999999999999999999999999999990101
116110最年輕的女  999 999999901    131106183439184921000101252015 1 10000186010401041                                                                                                                                                                    0002030297049702020702050304010197050202040202040305010401020202079908017606020799999999999999999999999999999999999999990201
116115唯一合格男  999 999999901    131109193458194512000200193    1 20000088010201012                                                                                                                                                                    0801030303020106050703050203010201060402030204030207030302020302020299016507026399999999999999999999999999999999999999990101
116117唯一合格女  999 999999901    13110919443419593600098403039  1 10000042010100011                                                                                                                                                                    0002020303040205050704040304010102070502040202030306030198030402979908025704026599999999999999999999999999999999999999990201
116129唯一合格女  999 999999901    13110618355319051700087503234  2 10001776010201011                                                                                                                                                                    1202030302980298989896049698029798989802030203970298969802989603969908014002021399999999999999999999999999999999999999990202
116137唯一合格女  999 999999901    13110618420419033700098403039  1 10000042010100011                                                                                                                                                                    0002030398019806000503030103020102031001030201030303980604030201020199016503021399999999999999999999999999999999999999990204
116153最年輕的女  999 999999901    131106183727184729000101601002 1 30000016010402041                                                                                                                                                                    0002030303040107030703020304010102030502020202030306020104030303020299018106026599999999999999999999999999999999999999990201
116182唯一合格男  999 999999901    131106200055201509000101202014 1 30000004010301011                                                                                                                                                                    0002020202040200000501060404040401050001040201010403040404010495020199015206020399999999999999999999999999999999999999990101
116184唯一合格女  999 999999901    131106185827190236000100209009 2 30000000010201012                                                                                                                                                                    0002020203030204060803060403030202030502030103010103019804040301020199016703020299999999999999999999999999999999999999990201
116193唯一合格男  999 999999901    131106184049185654000102252013 1 30000016010201011                                                                                                                                                                    0002030398980205050603060404040302050702030203030407020104040303010299027305040399999999999999999999999999999999999999990101
116212唯一合格女  999 999999901    131106184250190247000101202004 2 30000017010100011                                                                                                                                                                    0002039803020105080803060203030301070501039803030307032004030202040299025204020999999999999999999999999999999999999999990201
116214最年輕的女  999 999999901    131106210626212124000200321    2 30000012010200021                                                                                                                                                                    0002030303030105060604030203040201070302040203040406020403020304010299027706980899999999999999999999999999999999999999990201
116218最年輕的男  999 999999901    131106184326190547000200316    2 30000066010604061                                                                                                                                                                    0002030303030100060203050103030201080002040203030309029601020303079908029504020799999999999999999999999999999999999999990101
